episode,total_reward
287,473.69604541916203
288,472.9279339194202
289,473.26430552238037
290,473.17519552556763
291,473.40428220351896
292,472.2019107249355
293,473.5726114181646
294,473.3702524520495
295,472.8369426899302
296,473.5459585832421
297,473.3992533358812
298,473.4030198717907
299,472.9502356766394
300,473.66235871532575
301,473.1531625254041
302,473.4032576600649
303,473.4108659841199
304,473.322778037392
305,473.1932467104586
306,473.13889867966475
307,473.43304679463427
308,473.1245739094197
309,473.3029696711818
310,473.39617829223283
311,473.58886797367904
312,473.2430709079042
313,473.26055578089375
314,472.7690943344387
315,473.28167208293877
316,473.53361564096275
317,473.4731021218172
318,473.37648848812444
319,473.39485603847936
320,473.33872417296107
321,473.58395933241127
322,473.31869001247924
323,473.4523364156302
324,473.1901894467316
325,472.4145556492903
326,473.0118149634929
327,473.2881293056579
328,473.17851678702374
329,473.185353156236
330,473.67389399781473
331,473.5135283305085
332,473.46507110275707
333,473.49720857552495
334,473.4165367158742
335,473.45804740594997
336,473.42628278796707
337,473.5681129560345
338,473.25109986201124
339,473.33172291711844
340,473.4851621747715
341,473.3735621416109
342,473.5081629824351
343,473.16168352435454
344,473.43497777368873
345,473.59756197322355
346,473.3444259758334
347,473.6888265786666
348,473.44929449386325
349,473.4650349460111
350,473.231039875601
351,473.490954539655
352,473.3011511392303
353,473.18225902738953
354,473.4510000003723
355,473.5038241892077
356,473.50161238362966
357,473.4948078106388
358,473.500953739417
359,473.16646272622313
360,473.405152986047
361,473.1259042264085
362,472.94334338629903
363,473.30226011672573
364,473.08236992518283
365,473.119324758029
366,473.14676661137105
367,473.5816135735445
368,473.29884341182
369,473.57064648716033
370,473.37120125073915
371,472.69073195851445
372,473.23840424023115
373,473.3826592219058
374,473.4046248555768
375,473.3114155547423
376,473.54532374473183
377,473.4864163425221
378,472.49802492078106
379,473.45350181545547
380,473.17662033824536
381,472.68378692551283
382,473.71011135333237
383,473.3713481814075
384,473.3599298071841
385,473.5228714312227
386,473.6080130373678
387,473.45075309873863
388,473.60677236885516
389,473.6248556415185
390,473.37215539846056
391,473.28054065773574
392,472.9879356965514
393,473.42883577650605
394,472.66736793076495
395,473.1615170248823
396,473.22541966484033
397,473.6626893931705
398,473.4268552318342
399,473.7228695637576
400,473.58454295002394
401,473.52904892024736
402,473.323410312469
403,473.3835805180669
404,473.3963745054357
405,473.47270308353467
406,473.32973102786946
407,472.94994590695507
408,473.12354453358284
409,473.52255600473694
410,473.45265548435395
411,473.19453857078946
412,472.7472070981396
413,473.4610221887839
414,473.45871319741605
415,473.36181220590805
416,473.2290859452152
417,473.39629244487713
418,473.11191822068804
419,473.48525097661
420,473.22146751152417
421,473.3303424783342
422,473.3458608963665
423,473.33738597499257
424,473.4305758288957
425,473.0661881815047
426,473.59876695098666
427,473.51437604759207
428,473.33576470628554
429,473.3257167106718
430,473.1374597496547
431,473.2906971338877
432,473.2855877395297
433,473.4177424863807
434,473.5931066308556
435,473.3035510123541
436,473.5345013837846
437,473.0997767324208
438,473.56165226346866
439,473.1532344850665
440,473.5618632135836
441,473.1116351857178
442,473.6398453203291
443,473.4818519209408
444,473.46557044591265
445,473.2449068435949
446,473.3543316772144
447,473.3983728374294
448,473.05778801793684
449,473.37082464050206
450,473.5363271742827
451,473.2455582835718
452,473.5094665835181
453,473.7325631388164
454,473.4544976602759
455,473.40665713541364
456,473.32357216088593
457,472.68109483650574
458,473.60178949242203
459,473.2585944623322
460,473.5665878103094
461,473.311457672982
462,473.33759558986685
463,473.35227686074495
464,473.3389040341011
465,473.6883194195584
466,473.5408117651124
467,473.3592850352595
468,473.4803291586592
469,473.4058914058373
470,472.9864013511221
471,473.16149369567256
472,473.2293755121444
473,473.24824342303
474,473.49837390042586
475,473.6388337185687
476,473.301237646872
477,473.05577671071256
478,473.2496066564782
479,473.45885639765993
480,473.68365615275764
481,473.4867605971991
482,473.23143146691496
483,473.06932754391573
484,473.5674191874356
485,473.3533191204935
486,473.4622377329618
487,473.60669519113225
488,473.64167207993773
489,472.93783292564643
490,473.34235196123984
491,473.205615069478
492,473.1056190399539
493,473.49749546388966
494,473.50207339419745
495,473.61579634137445
496,473.0720599218231
497,473.45115434080196
498,473.3483467138217
499,473.34607209391277
500,473.31816495398846
501,473.5061324499043
502,473.4282955564966
503,473.45266093578346
504,473.3436335626415
505,473.2198179876143
506,473.451411855569
507,473.3575782529773
508,473.37352574215106
509,472.5992247751251
510,473.31121077086226
511,473.5097625353791
512,473.3699920668685
513,473.49955738805784
514,472.85593809465007
515,473.50196499241406
516,473.4440638641394
517,473.4870134622803
518,473.5277740565012
519,473.34217154615453
520,473.3818250422814
521,473.4720829225554
522,472.99796942495345
523,473.4043534651063
524,473.1686078865838
525,473.3625157026263
526,473.414472306923
527,472.8948046227486
528,473.47906055360755
529,473.2333981157654
530,473.07922657771854
531,473.427011918845
532,473.3113924805316
533,473.427618108983
534,473.4939307446665
535,473.16489723494726
536,473.20508016599166
537,473.4344470016115
538,473.56801196553334
539,473.02329008184927
540,473.47943170735675
541,473.3569886955711
542,473.3663851800574
543,473.46100999174524
544,473.3557418824037
545,473.36435295556385
546,473.588245055961
547,473.6139275333909
548,473.3934957530532
549,473.5136563512111
550,473.40159292083587
551,473.3271186320714
552,473.26710496690293
553,473.4140366154612
554,473.39412792137904
555,473.10914671630525
556,473.14012204219887
557,473.0943945035353
558,473.3976594936388
559,473.55626106139835
560,473.22268137438397
561,473.3993086133962
562,473.44826830499545
563,473.5281080595109
564,473.0772665823985
565,473.5420073054496
566,473.264816762983
567,473.34925146110413
568,473.34482494931603
569,473.30307031604923
570,473.4025615412836
571,473.1609062806657
572,473.18066203288356
573,473.42833862808936
574,473.264942929408
575,472.81104665522275
576,472.8094696809143
577,473.34541058543834
578,473.0653437027353
579,473.47943014019097
580,473.38878553698794
581,473.3482200270215
582,473.52972124021574
583,472.4149387030676
584,473.5994222630981
585,472.658218397516
586,473.22611819257315
587,473.4582507425995
588,473.54326202639174
589,473.4986602938626
590,473.2444237441206
591,473.3265770928552
592,473.28582461293723
593,472.9299487744183
594,473.46936278582564
595,473.5656861585189
596,473.0526228040463
597,473.3676598356272
598,473.4000452860158
599,473.2395606194044
600,473.65210358722317
601,473.415736291118
602,473.22224907058035
603,473.6272870459116
604,473.20763153660437
605,473.44004299983357
606,472.38522332646164
607,473.2012904553393
608,473.38474524843195
609,473.5167235156123
610,473.41458134750803
611,473.2725448853489
612,473.22795724442955
613,473.2215182450956
614,473.6740664806057
615,472.28352132116294
616,473.5658965278031
617,472.93087366518847
618,473.1900083806174
619,472.3155227300775
620,473.37219135449436
621,473.62998575385245
622,473.30060375720797
623,473.529189515686
624,473.24746291331127
625,473.44214021341725
626,472.97908327417383
627,473.5866182893733
628,473.529743248572
629,473.4405943355902
630,473.03919971867754
631,473.3341876431816
632,473.30981664112903
633,473.0015652163286
634,473.3841068953314
635,473.3640649824147
636,473.70277566273137
637,473.0096527194352
638,473.5350390306206
639,473.701006657755
640,473.449938608495
641,473.5160925740877
642,473.5775030189535
643,473.02617229997514
644,473.2628883449876
645,473.7607770716684
646,473.194580295368
647,473.49398035098886
648,473.19682193189783
649,473.4075646180255
650,473.45954985172193
651,473.19584311790675
652,473.04041056520686
653,473.0517872561078
654,473.4573293618287
655,473.38580168294226
656,473.3195907291387
657,473.6919206060951
658,473.2632218292409
659,473.3953741622579
660,473.3694999764059
661,473.5510318483819
662,473.4369491829868
663,472.9794310493805
664,472.8083576102533
665,473.26809200796606
666,473.3184821480373
667,473.41738502494553
668,473.04950792180404
669,473.4770789177888
670,473.4045398558791
671,473.5953186001409
672,473.28434796483475
673,473.58216689360154
674,473.26805752336713
675,473.17727962440586
676,473.6296817695611
677,473.17560237124843
678,473.5612037991665
679,473.5730455764336
680,473.50606195103893
681,473.09302712315883
682,473.17006452858357
683,473.07602533906413
684,472.34583576968447
685,472.9208938087211
686,473.5355484577543
687,473.32216031647494
688,473.4483765210091
689,473.0524481314394
690,473.45852214282183
691,473.34975407925606
692,473.3429497269935
693,473.20800097794216
694,473.57052939116323
695,473.6120539207956
696,473.3183835427069
697,473.2198972175121
698,473.42188375183997
699,473.32254297496445
700,473.3629297805855
701,472.6572465892985
702,472.8195502103966
703,472.8246379671594
704,473.2003588175837
705,473.3637110696481
706,473.4167473024178
707,473.61937722375075
708,473.4789078843287
709,472.87678907320736
710,473.186706574867
711,473.60612534966566
712,473.52127302714035
713,473.5922882781085
714,473.5787233481406
715,473.27542334479534
716,473.1712700877305
717,473.5106052223891
718,473.40685327666193
719,473.35466848368236
720,473.3878513083956
721,473.3453032165459
722,473.4692736644286
723,473.4918538492938
724,473.3511569262226
725,473.46560211415965
726,473.76644072043433
727,472.9449241763708
728,473.30517092648813
729,473.32635716182165
730,473.4648972103033
731,473.6274273044057
732,473.1050384910268
733,473.49461485897365
734,473.2388431805478
735,473.6866476854255
736,473.3226916734782
737,473.4862834056087
738,473.08372935815356
739,473.1915833437953
740,473.1350776399918
741,473.58058993867223
742,473.4460868665087
743,473.2225666324965
744,473.4623333480576
745,473.4508137729687
746,473.51174342405335
747,473.4179682155247
748,473.2901870494396
749,473.372155714474
750,473.26540618263573
751,473.25287368833807
752,473.1480586840533
753,473.47223429043237
754,473.32553260984776
755,473.56331908485635
756,473.5403423406672
757,473.41763235431813
758,473.4660739525349
759,472.37012250732386
760,473.53384413360516
761,473.5772584653864
762,473.28937482683466
763,473.3945038756305
764,473.30447081028933
765,473.45985709192104
766,473.34019436617405
767,473.0039340185679
768,473.46560892405137
769,473.5584338443288
770,473.07362016720464
771,473.5133301298519
772,473.4579299165637
773,473.5200731687637
774,473.25552286199866
775,473.36126915594724
776,473.11083545932746
777,473.37871557080473
778,473.27219672197236
779,472.4172210851428
780,473.4502338358129
781,473.0694703723869
782,473.31197315508746
783,473.38967639402483
784,473.22114468077245
785,473.3187927672792
786,473.47921039116426
787,473.4314889193036
788,473.2996267250625
789,473.67579307480287
790,473.71721771236616
791,473.56069565406796
792,472.731880124703
793,473.1715997937416
794,473.1910089563804
795,473.38793607062263
796,473.49516683723044
797,473.4391428145868
798,473.43314759338654
799,473.17526243640816
800,473.45107090388706
801,472.4580298303364
802,473.51342903542707
803,473.0898753333751
804,473.3543225598598
805,472.4773924896712
806,473.111961101511
807,473.413134425745
808,473.2893685515952
809,473.35146825815605
810,473.43315063659554
811,473.2595804775742
812,473.49404974050276
813,473.21230713468026
814,473.6686152406543
815,473.12631568796826
816,473.4486141235129
817,472.95889940959313
818,473.5215789292606
819,473.3949214463464
820,473.4732934570802
821,473.0519087652215
822,473.3968546291012
823,473.5187428590707
824,473.57738241119813
825,473.48260902523657
826,473.3651815881608
827,473.51040958539704
828,473.2813604788892
829,473.29047782546087
830,473.699759617783
831,473.25166531712864
832,473.51967729100056
833,473.3672609631498
834,472.87947305661686
835,473.37322346651035
836,473.22245029655136
837,473.3956541371253
838,473.2741424866429
839,472.82000424355874
840,473.2978084422565
841,473.4142754299885
842,473.461954441505
843,473.6794420051465
844,473.63088577045085
845,473.423076570775
846,473.46652901454894
847,473.52424389568836
848,473.55812848585606
849,472.4982769897522
850,473.4901226834464
851,473.3744708279906
852,473.4191535857795
853,473.3347805807514
854,473.34321053536667
855,471.9271136709553
856,473.41623558183073
857,473.5063616719558
858,473.4570253958916
859,473.2831051806677
860,473.2720911668242
861,473.7070205624987
862,473.62272717332525
863,473.2832441474626
864,473.84547277734606
865,473.48753554110584
866,473.19109807322457
867,473.0582585880333
868,473.41850924587254
869,473.26157866744273
870,473.54826553034457
871,473.4046130248038
872,473.0130889936459
873,473.3099337938274
874,473.2424233332663
875,473.27430063473065
876,473.7293094814042
877,473.5114207274024
878,473.1027385065666
879,473.4899875829154
880,473.5606255752077
881,473.5894197863169
882,473.0880011208937
883,473.40439890969753
884,473.4952866836529
885,473.38400811015316
886,473.16678770026556
887,473.24086911104337
888,473.4544758207138
889,473.525688532082
890,473.314352843625
891,473.3392036837331
892,472.62695721899826
893,473.4451767256444
894,473.3180140748479
895,473.40605363066214
896,473.61132084507904
897,473.3209702062368
898,473.43467154141536
899,473.1933140452016
900,473.59293425480183
901,473.2228737179354
902,473.0004627907845
903,473.6925040558631
904,473.33050252708296
905,473.2788311761616
906,473.3964732017899
907,473.67839071886493
908,473.60862197243205
909,473.3507085123718
910,473.51254229805903
911,473.46499406649576
912,473.12776368214554
913,473.6545659914322
914,473.25675369726656
915,473.09344518796155
916,473.43066450603624
917,473.3898014398593
918,473.2211438975964
919,473.19187118369956
920,472.6658880881211
921,473.03573154735875
922,473.31283452211056
923,473.26267323188955
924,473.38525604357187
925,473.12918505989734
926,473.1313745534605
927,473.5736470160078
928,473.161332622188
929,473.007708086947
930,473.29730186931477
931,473.2998535161682
932,473.4530437690928
933,473.3192720705795
934,473.3631274020537
935,473.358130588417
936,473.48002781466346
937,473.47427894454484
938,472.98543156109366
939,473.4408879463997
940,473.6661622093091
941,473.36188661525813
942,473.698717304147
943,473.7064634096385
944,473.4089597097369
945,473.3487463272183
946,472.9605510955367
947,472.81678415791043
948,473.1424976936066
949,473.1834589111194
950,473.6050950783163
951,472.9920477873973
952,473.6133295881715
953,473.4950615990696
954,473.28515193923096
955,473.3166828446821
956,473.197095579963
957,473.602970660866
958,473.64698258983015
959,473.3512779252809
960,473.3538791256759
961,473.11067846303285
962,473.0741966275033
963,473.10993039286103
964,473.4909861685247
965,473.29204282563666
966,473.3790637771101
967,473.35708674533157
968,473.2223890602142
969,472.8967830599077
970,473.53904382054947
971,473.57127777891594
972,473.5357391316559
973,473.5640402555886
974,473.37095482573204
975,473.43922779044016
976,473.3687852681046
977,472.91611637433516
978,473.35200964552325
979,473.31440067668115
980,473.6132811326928
981,473.3534668576676
982,473.38992085384336
983,473.34330545623607
984,473.55049592748634
985,473.22190638812543
986,473.4516372400523
987,473.4250680232739
988,473.50388291502503
989,473.36212055378047
990,473.3204174697002
991,473.5650646335049
992,473.112579374901
993,473.4881453637506
994,473.47685284220034
995,473.299978584527
996,473.52904698203446
997,473.22732122765314
998,473.33759676424256
999,473.02488150246194
1000,473.5300236790763
