episode,total_reward
534,-144.8282698938356
535,-96.2232256555517
536,-100.68011809621248
537,-121.76399473008368
538,-100.78718762694928
539,-110.42501117959638
540,-511.10638910560465
541,695.2122807283043
542,-90.21495258074209
543,-92.94748358595228
544,-89.73914496169824
545,-87.68110130833998
546,-91.5416069945623
547,-93.60137250490688
548,-94.70089379883757
549,-94.61775622417584
550,-92.39917793755544
551,-93.2797758244776
552,-149.0467336543692
553,-146.95337532489805
554,-148.51932563648683
555,-146.93632162545572
556,-125.34991412167841
557,-92.64453731019155
558,-120.76179711466087
559,-115.83512188848479
560,-87.48750868421507
561,-91.05870559047818
562,-94.43275646377697
563,-92.29237422964718
564,-142.13037526493616
565,-144.08080272140728
566,-599.6423298116246
567,-260.12410249748376
568,-118.94260949625195
569,-160.2076983692147
570,-233.85391587630727
571,-144.19243416319375
572,-144.4950252163938
573,-98.23050338260347
574,-87.08269336825725
575,-115.62403241363253
576,-94.10554263853572
577,-123.25861539721085
578,-117.00390999872042
579,-161.42202039026478
580,-96.70826424358654
581,-143.56957132804553
582,-866.1763341957125
583,-95.11605605724695
584,-98.87353445202264
585,-147.80948076390425
586,-98.89385539332535
587,-95.89346676374868
588,-94.46298743801543
589,-141.65041878360302
590,-119.73338891834733
591,-145.29554356158246
592,-150.7209999731121
593,-94.42909309565066
594,-143.54412677485345
595,-95.2938915729481
596,-144.5692346368928
597,-94.94282011655159
598,-145.01326621185888
599,-149.52927700574304
600,-99.51546635899871
601,-113.07659621711382
602,-158.06253439540544
603,-213.63052922307
604,1123.7249233521025
605,1096.1712805572213
606,1076.0254800210864
607,1007.6668950986134
608,874.5079321553523
609,371.48651458723884
610,-185.62304980290313
611,-146.1846071416524
612,-91.16802641130712
613,-117.79287769439955
614,-116.66776567268775
615,-121.87272897490959
616,-122.19110105692047
617,-142.27712008935902
618,-145.6541611059403
619,-88.13742441529192
620,-150.9709470450628
621,-87.1418119065244
622,-91.7245747755092
623,-93.14942115528048
624,-92.98682604746466
625,-94.42372951423164
626,-94.30778161518427
627,-94.18700346028707
628,-93.40804895660327
629,-94.09464778466558
630,-92.82482392207953
631,-92.74032023772803
632,-94.05295303236133
633,-93.93237995224302
634,-93.39720742841794
635,-91.6118719915834
636,-91.38383990848752
637,-92.19999055051137
638,-150.025483880732
639,-87.08223369641075
640,-145.90284891354293
641,-122.3371702681502
642,-96.41470920027655
643,-116.44674930867956
644,-146.2628048861696
645,-151.54570428761923
646,-114.30222279132192
647,-263.72701553719776
648,-109.94377387440105
649,-168.4242832597286
650,1131.0990762410427
651,-92.9779609039935
652,-94.65907381981364
653,-88.80140937690683
654,-144.31438631401278
655,-97.90708345125765
656,-130.19466806574778
657,-637.9601323945286
658,-119.0070261272778
659,-90.17864063019914
660,-159.23924984798816
661,994.8666136350685
662,-92.14196529520798
663,-98.51624551214448
664,-145.29259850691147
665,-94.52356825261907
666,-140.1335828420544
667,-118.06048643884995
668,-117.98111447801084
669,-431.3542117403816
670,-127.96353416912814
671,-98.47399044942046
672,-99.80348961550425
673,-210.5816987907299
674,-112.43104497778523
675,-460.4022897624633
676,-92.65495394385293
677,-211.80761661510292
678,-94.46137092529057
679,-143.6575679816204
680,1153.5718030243906
681,-483.20286608424067
682,-98.75050007389096
683,-146.42936742574346
684,-123.29215014914561
685,-94.71822971858319
686,-123.03561024857993
687,-146.24417168492838
688,-122.2408189022685
689,-143.90642935813034
690,-150.83621639718908
691,-95.96333533066954
692,-123.19389402870945
693,-148.05096115416413
694,-121.1585083940976
695,-147.63786711442413
696,-146.9640690273601
697,-99.63399781020522
698,-94.35519094591837
699,-118.13650971846504
700,-117.66731634668027
701,-97.04336111175084
702,-117.47623349949694
703,-145.93779091459345
704,-149.64084152033837
705,-117.39592402350766
706,-142.3753358562143
707,-94.19169268314447
708,-153.1327007376917
709,-121.39070229215497
710,-147.32961115659415
711,-100.24311485816537
712,-146.705217046043
713,-97.11876337833648
714,-116.70726020051853
715,-143.82431825402216
716,-117.06972464754541
717,-143.5784981950349
718,-145.26111556169593
719,-184.72040711277586
720,-142.2759426910093
721,-93.872931885519
722,-119.06531077443123
723,-92.48457049959865
724,-94.3270868536681
725,-102.5280057325426
726,-124.85753860157213
727,-92.17714500168978
728,-146.66337241622708
729,-122.29092490548058
730,-145.32014979369796
731,-123.83413691085528
732,-127.14696599162518
733,-145.9262655841082
734,-93.04695697320754
735,-145.4143588744618
736,-150.80782255633594
737,-100.60598483198311
738,-124.79110345608612
739,-143.9512049511285
740,-93.22546011541613
741,-146.44506941788387
742,-125.13123568094282
743,-150.1449531070512
744,-91.88282698817233
745,-116.09756221000322
746,-145.03631601743177
747,-97.57671260363631
748,-119.90067028792689
749,-117.84984837248817
750,-101.26037914064146
751,-117.75243253397511
752,-90.11754084857489
753,-97.8959928745231
754,-124.36424782232146
755,-148.2193476067776
756,-148.61278445976626
757,-120.70641198430128
758,-150.2457519099098
759,-92.22252761089723
760,-100.76612866596753
761,-103.05529180791997
762,-98.51749316040997
763,-106.25947557830719
764,-142.93988884769044
765,-115.59611561797524
766,-142.2728110254224
767,-124.43564271308475
768,-117.52045576648268
769,-95.0766639436008
770,-117.91632175386506
771,-142.7599907913645
772,-149.8922993174765
773,-98.91442436414863
774,-96.47950129476956
775,-147.65273985634826
776,-146.3816484053624
777,-144.2664617373787
778,-118.96416609804365
779,-125.67393090672057
780,-125.07896807273193
781,-149.25115264415535
782,-94.59997096769038
783,-98.10779380777146
784,-123.00387921030307
785,-151.26415925130192
786,-120.17607434660012
787,-147.9872912748148
788,-94.63270449152203
789,-93.90276524012117
790,-120.79557779036179
791,-116.49819981418543
792,-123.45477655891833
793,-143.2340140190789
794,-98.1343038777882
795,-147.74682620520477
796,-151.46971656307477
797,-120.19783265933353
798,-142.45960415350325
799,-145.45407373652876
800,-141.09395706902404
801,-101.96639045847313
802,-119.84710448527628
803,-141.71341621804214
804,-118.33371531337447
805,-150.76323270371242
806,-150.31929096113976
807,-145.48212095074695
808,-122.13900734826598
809,-123.33441149967264
810,-121.21584511735443
811,-146.91998429496107
812,-146.7227522422628
813,-99.78483541070325
814,-149.09786144739854
815,-91.9906749842638
816,-148.1325766583183
817,-144.97505678628164
818,-144.09666187321926
819,-121.81250199423158
820,-123.44240824412704
821,-122.85320631339314
822,-144.82600772304446
823,-153.16051076390997
824,-92.17763986869902
825,-116.21491705516678
826,-96.56864630602372
827,-118.34684974492944
828,-140.9840832088231
829,-97.19833455911238
830,-147.72288715633513
831,-145.94945322562683
832,-143.26439608913105
833,-125.26390798425325
834,-101.84866786996558
835,-101.45652643096793
836,-128.18653062980707
837,-92.1307988925262
838,-123.56206851020025
839,-140.79227450901837
840,-102.87369238919493
841,-143.32314055581963
842,-124.52751254192273
843,-97.01426614565779
844,-119.99897776685197
845,-95.86433620114471
846,-93.58656140658181
847,-95.84622925618389
848,-119.19834414910684
849,-121.51584444879225
850,-98.19774564291396
851,-149.81794107678766
852,-101.34061242451808
853,-121.59009794573957
854,-144.3636161973769
855,-118.74566970331225
856,-143.71985655648282
857,-120.62084101498499
858,-120.42477649790166
859,-120.47306931359665
860,-146.80502956978063
861,-143.53353091826253
862,-145.69436945248657
863,-121.04531931667171
864,-120.19601721563981
865,-102.71569261789458
866,-123.6392011670045
867,-97.34752416969812
868,-151.78731155161537
869,-143.09550778052346
870,-121.00991595185101
871,-146.94262832608558
872,-144.6914594505761
873,-92.71758003878159
874,-142.72199812681703
875,-98.03911738871179
876,-96.2850023439615
877,-98.9010876426843
878,-98.77232884311823
879,-121.35694770167798
880,-123.01873830021971
881,-145.8716889820684
882,-117.25272162468883
883,-121.04513737876589
884,-121.697077003642
885,-121.05988996988847
886,-148.48837565951774
887,-115.65301608460035
888,-98.05726607907529
889,-98.22313463817017
890,-149.22393144562912
891,-148.37994697261857
892,-146.66329932391605
893,-92.55891067284844
894,-117.34285021817632
895,-96.17286217524259
896,-119.51136087157289
897,-150.09415777016795
898,-145.7250774926773
899,-90.51572710339795
900,-124.3033645657962
901,-95.60914026290254
902,-140.8115811964414
903,-140.80129456379657
904,-122.0911945392225
905,-122.35415388018993
906,-141.20175484215767
907,-151.58699178940532
908,-92.19513582075825
909,-93.77278064743032
910,-93.38055614117243
911,-96.75964467238782
912,-149.02893692108424
913,-142.68700450477976
914,-139.81250599734508
915,-119.31170033300519
916,-126.42798518223486
917,-100.88473636787019
918,-119.64053577423391
919,-118.65830792826505
920,-144.86716313199423
921,-146.26168831586307
922,-140.91142685569932
923,-140.67329493284626
924,-146.49054233186365
925,-143.8872224551235
926,-143.93220222852108
927,-121.83068825812316
928,-148.28699048969324
929,-148.58970785011093
930,-148.29025666071456
931,-124.14615667077743
932,-143.7204841560808
933,-118.38339380295957
934,-95.75109948309648
935,-120.3237718965085
936,-96.48020641324216
937,-93.60186991385385
938,-122.25398869953032
939,-122.26426469429772
940,-148.4745054948967
941,-124.04631585549701
942,-95.78317048461759
943,-119.48757497620772
944,-122.91012509935247
945,-147.7014223258592
946,-115.99149572448316
947,-123.44911163658692
948,-121.1635480696514
949,-148.29345821082538
950,-122.25196215492083
951,-119.69868338917608
952,-100.56182523577341
953,-117.86948371248047
954,-145.01686594004912
955,-95.16248481583186
956,-124.42029533229457
957,-91.83509426153462
958,-145.1863413914454
959,-98.67535414455126
960,-143.10623966630644
961,-99.33502509672219
962,-121.70983965465305
963,-145.59185523680696
964,-145.43058807383625
965,-124.05137377353432
966,-149.16593975250058
967,-121.5982833187226
968,-141.49452887363014
969,-119.3131150922556
970,-118.54637016580443
971,-100.7323921877226
972,-117.32862338614932
973,-93.219302567113
974,-95.89464843648258
975,-146.89564620517586
976,-121.1515214711617
977,-120.11222636702928
978,-96.15879432312886
979,-92.60389993694471
980,-97.99226473452946
981,-143.85638545774827
982,-144.65875585209494
983,-89.53758384142864
984,-98.35290607538265
985,-142.36472000420022
986,-90.78496341232096
987,-150.47919281799813
988,-148.19148699937324
989,-92.40949323321328
990,-126.47554308892244
991,-118.68476645246267
992,-93.06750197551648
993,-145.25578621482472
994,-124.22424065613242
995,-143.21487928276736
996,-145.67445488726196
997,-145.03506514314196
998,-117.54739273553531
999,-122.9682361254076
1000,-142.26233169569556
